content
"0/10 Terrible!!!!! Don't download!! Only advertisements, pathetic ! For something that should be a really simple app it is horrible!!! This kind of rubbish does not belong in an APP store."
"Worst! You can't even give borders to your photo only next next you can't save any photo at specific edit, you can only save after it's complete process of saving you can't save it after editing your photo unless you remove its background. It'll only let you save when you'll remove its background or change background color if you don't wanna change or remove background you can't save your photo. It's just forcing us to do only what app wants"
Highly recommend
Good
एड बहुत आते है 💀
Awesome app.
Useless
Very nice and easy photo editor
Good
Useless app with only focusing on earning $$$
Don't download too many ads😡
Worst
वैरी good
Very bad experience I jus hate this app
"worst app , didnt even know how to undo smh"
bad apps.because it’s horrible apps
Very bad app it app firstly demand payment
Easy to use. Very reliable.
Hassle gamitin
Totally useless
Usefull app
Good
Nice
Wrist app
Ads Ads nd Ads very bad experience...
"very very very worst app,, This app is a fake ,scam and much more add showing app ,, This app is not working until you purchase with money..👎👎🤮🤮"
Matherchod sala laudu app
👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎
Bogus
Very very unusable app
Good.
"Public Notice!!! Before downloading the app, read the agreement first! This app charges you instantly. It is not the typical 7-day trial period! It doesn't refund!!!"
"bad app ,many sponsored ads"
Worst app ever 🤮🤮🤮🤮🤮
👌🏼👌🏼👌🏼👌🏼👌🏼
Supar
Prank trial lol dont install
Very good
I like it
Great app. Easy to uninstall
"I just can't believe making passport size photo copy could be so easy and at your fingertip, moreover it's completly free of cost. Thanks for this app."
Good
Foolish app
Very good app
Best apps
Hard to use
No editing fake
Worst App Always ad pop ups and it is very irritating to use such worst app
I already uninstall the app before February 09. Why are you asking for payment?
Very nice and friendly to used.
Nice
Fully perfect app
Very very worst.
Worst and wastage apps. If I have option to give billion 0 then I surely do that.
O no
Its a very good app and very easy to use
The best
So far good result.
Photo mekar
Good
Very bad
Fradulent amount deduction..I have installed and then i tried free trial only for 5 mins..Then i cancelled the trial from google play..But still they deducted 2700 INR..Totally unauthorised..I mailed them but still they did not reply yet..
Tooo many ads!
Scam app please don't install
Good 👍
The price quoted is worth rejecting this App. @80 rs. We get 40 pp size photo. Shopkeeper doesn't need this app Ordinary citizens won't pay even 450 rs fir a year also @rs.50 per year will be the right price for this app.
Worst app to many ads
Too much Add.....
Best
Superb and awesome app ever
Fake aap
Nice
Very bed
Behtareen
Bed
Worst Experience. It shows ads only. Not worthy appp.
It helped me get my photo for visa
Very poover only advertis on app
Ghatiya app
Walang kwenta
Poor
"Don't download frends , Very bad application there is full timepass it is store of bakwas adds."
"Very irritating app, please don't use and install this app"
Good app
USELESS APP ! DON'T DOWNLOAD ! They ask u to pay without allowing us to use even a single option. HORRIBLE.
Good
"Needs money , so don't use"
Thanks for this apps
Worst appp i have ever seeen
Better
3 days trial
"It's very perfect, but you need to add some colour to it"
For trial need to subscribe first
Good for Editing....
Good and better
OK OK
Not working
Good
excellent
Nc wan
Nice
Good
Thank
Useless app forever
Nothing working
Good
Just ads useless app
Good apps
Ghatiya app
Good
Very awesome
"terrible app, even asking for payment but the background remover seems to be made by a 2 year old. you cant even upload your own image. interface seems to be made by gradeschooler"
Don't use this app... and don't try to to subscribe you will lose your money
Worrest
Don't waste your mobile data for downloading this app
Bakwaas
1 star KV layak Nahin Hai yah log
Rajkumar
It is a good software or app for measuring standard visa passport size photos and print and I will recommend it for those online visa processing centre
Not good when open the app asking pay money
Perfect and thanks
Costly
Fake app
Worst app ever
Osam
Full of ads!!!!
"Froud application hai, ese download na karen"
Excellent
Good
Worst app I ever used
Nice
Good
Excelent app
Very bad
I hate this app why you need to deduct money from my account? I already quit this app because it's a worst app I've been trying to edit photo it's not helpful ! Scam app!!! Make my money back!!!! Please report this app 😭😭😭
Nice app
Worst app forever
बहुत बेकार ऐप है
add too much
Love it
Good
Good
Excellent
Do not 🚫 download this app
"Can't unsubscribe my free trial, scam"
Very very much poor
Good
Nice
Habis duit kne sedut ..
This is scam.
Emon
Nice aap
This app is chargeable
Fantastic app
Not precise
👍
Bhai tu ad hi dikha le
🤮🤮🤮🤮🤮🤮🤮😤😤😤😤
I would have given 0 rating if there was option. End numbers of adds. Useless application wasted my date to download this app and uninstalled immediately after seeing the work.
Good
Great app
Nice app
"Don't use this app. When I canceled the subscription within 30min. (Because didnt do its job), google pay showing ''cancallation will be completed after 3days'' which is the day I will be officially charged."
sampah punya devp
ಸೂಪರ್
Good 🙂🙂
Scam
"There is always a payment of 1600 showing up on my google, my son just downloaded it by accident, last night my gcash content suddenly disappeared because of our apps.. how can I get it back?"
Passport size photos are easily done in this app nicely developed I recommend this app.
very good app
Amazing
Great
Paid app
Great
Great love it
Thank you for this app....
I just want to request a refund thru your company. You have deducted an amount of P1600.00 in my gcash account without my knowledge. Is this a new kind of scam. Process the return of this amount as soon as possible.
"No rating. Worst app ever.. I have uninstalled this app and cancelled for auto upgrade of subscription , still 2700 INR deducted from my account, and even subscription did not got renewed... Now they are not responding to my query and mail .. Worst app and worst response"
Very useful
i did not purchase this app at all. yet this app charge me rm134.99 on my pay with digi.
very good appet Excellent - fantastic mind blowing
Good super very nice
Worst👎 App
Super good
Good
Super
Good
Marvelous app
Good app
Most 3rd class app ever seen !!
Having too adds
Not good it's not opening also
Bahut acha
Stupid app
Very easy
"WARNING !! I installed this app to try it but it didn't suit my need/s so I immediately uninstalled it. Then a few days later I was charged for a yearly subscription amounting to PHP1,600.00!! I requested a refund immediately but Google denied my request! I also contacted the app developer but so far no response from them yet! DO NOT INSTALL THIS APP IF YOU DON'T WANT TO BE CHARGED. This app should be unlisted on this platform for the many negative reviews it got regarding unrecognized purchase!"
Bad app
Worst app
"This is the app of criminals, better is to not use it...."
Wow amazing app
This application is clearly a scam. I clicked the free trial button but they charged me the yearly plan right away. And I don't get any refund. I just want my money back! And google doesn't want to do anything about it.
Bekar apss h pese liti h ye or aad ate h bahut jada
Good app bdnews milon
This app is the best app
Worst app
The app is exact but there are hell lot of adds running after every second. Even if u did redu to any option u have to watch an add first. Starting ad. Processing ad. Back ad. Re do add.. Finish ad. Saving add. Ad ad ad. Ad.
Mantap
Why did you charge my gcredit? I havent even tried to use the app completely. Need this reimbursed.
Very
برنامج سيء جدا
Nice app!
Nice
I faced a very bad experience
"It's simple, working very well and has all required dimensions details in it."
Super
Great app
Nice
Paid app😂😂😂
Good
Good one
bekar app h
Very nice
Not showing recent photo of gallery
Plenty of ads popping
"Great tool, easy to use"
Too many ads.
👍
Awesome
Exilent
Automatically charged 2700 rupees through autopay from Google account please don't install the aap wrost app......
I NB xz NB
Its usless app. You will see advertisements only when you install this app
Awesome
Galing
Very bad To much adds
Not so good app
Nice
Ashvni Bhai Kikani
VERY POOR
This app not good working
Very bad. Not working properly. And annoying ads
Awesome to use
Put*ng *na wag nyi idownload to... Kupal gumawa daming ads bobo ka
Useless
Pathetic app with so ads
Nice
i hate this app
Hi goodmorning. Can anyone help me with my problem please I'm begging. I accidentally subscribe this app and I can't get a refund. Please can anyone help me. I badly need that money for my school expenses
Stupidest app ever
Waste of time
Worst app ever. ..so much of advertisememts😤
bubo nyo di kau mapakinabangan
just garbage
I'm lucky there is trial so I didn't need to spend money for a trash. Redoing/undo isn't working 👎
Worst.... useless...... don't waste time to install this app...
good
Abicious
Very nice app
Ok
Nicr
Worst app you can't even find your file
Fake
Fake bed 👎👎👎👎
Gorgeous
Dooing good
You will face with an advertisement after every single click
Worst app
They are really money minded people while clicking on use it free trial they are redirecting to pay 2700yearly
good.
Accessing all data with no reason
Good and simple
Stupid App..Waste my internet package and time Rating -1
"Bogus, mani oriented"
Why credit
Very good site
good
Dont use this app just fake and waste of time
This is not reayall
Good
Kachda
Wow
Worst app ive ever seen.. 99% ads and 1% content
This app is just a scame That's it
Waw
Worst
Only paid
Not good app
How do you unsubscribe from this app
Good.
Nice app
Awesome
❤
Goood responce
Aaala
Worst app
Wow
Fake
No free trial.... very bad !!
They Wants banks accounts info for the trial. don't download it.
Useful
Good
Very bad don't download it
Nic
best
Nice
scam
Scam
"Once u subcribe, no option for unsubscribe.. Stupid apps.. Scammer.."
Best
Good app...
"It is misguiding; no free trial. Even asking credit card or other details, which may be dangerous. Be careful."
Outstanding it solve my problem easily.
"Where is my file?? I can't find it anywhere even after I click on ""info"" button on the photo it's isn't anywhere ."
Great app auto work i like that
"This is a scam!!! No free trial, and no way to unsubscribe it! Credit card has been charged!"
trash
Ads
Awesome bro
Yes nice app
Worst app ever. Showing ad in every single action.
Good
Good
Good
Nice
Good
very good
Nic
Good
Vff
Nice app
Nice
Its amazing app.I recommend everyone who likes to edit photos should visit this app and try....
"If I can just give 0 star, I will. Such a waste of time."
Scam this app. Dont try it ... Please google play action this.scam the developer.
It the best
Very poor application don't install it
It's very good
Good app
excellent app.one of the best ever
Waw
فضول ترین ایپ ھے ااگر پیسوں کی ھی دینی تھی تو پھر ڈائونلوڈ سے پہلے ڈسکرپشن میں لکھتے کہ یہ پیسوں کے بغیر نہیں چلے گی اس طرح لوگوں کا ڈیٹا ضائع کروانا صرف اپنے فائدے کے لیے کسی لالچی اور بے غیرت بندے کا کام ھے
Scam
Very helpful
Worst app
Good
Op
Bogus
Quality photos
Excellent
I like this
Robbers
"Worst app, bad advertising"
Awesome
"Costly, it should be free because you guys are earning from adds."
Hjg
thank you
Good
Brilliant
👍
Great
Good
Wow
Need to pay
Not accurate gof background cut and blurry image
It's good
Good
Good
Very good
Best application
Excrlent
Good 👍
Good ap
Nice
Nice approach
Good
Best
Very productive
Nice app
Nice
Wrost app
"Sooo lovely, very comfortable to use. I think it's a great app"
👍
Great
👍
Easy to use
You are the best
Nice
disgusting app
Not at all suggestable! It's a useless app
"Excellent, easy of use"
Nice
Good
Nice 👍
Fake app
WARNING!!!!! DONT INSTALL THIS APP. THEY WILL CHARGE YOU INSTANTLY!!!!
Very nice feturs avalevel in this app
Good
Don't west your time 👎
👎👎👎👎👎
Good application
It's cool man
"Poor quality, dont install this app"
It's easy to edit a passport size picture I recommend you guys to try this app
Good
Anyone Plz Don't west your Time and Data Paid pramotion apk
Worst app....only ads
Bad app
Good
Very good app
Trial with card registration mandatory .... Go away!
Working divice best app 👍☺️☺️
Useless.
Worst app don't download
Good
Waaaaaw perfect app
Worst app ever
Good
Very good
good
0 star
Good
Nice
Paid
It is very nuce
Great app
"Waste fellow stupid app please remove from play store, munda"
"i dont search for paid, i search for free, and this app ask for money."
good
Money loss
Can't even select the pics or locate a specific file
It is amazing app
Waste
Good
Good
best
Can I refund my money I accidentally pay the package please this apps is automatically charge pleassssssssssssssssssssssssssssssssssssseeeeeeeeeeeeeeeeeeeeerreeeeeeeeeereeejzhizbs😓😓😓😓😨😨😨😨😨😓😓😦😣😞😮😣🤯😣🤐😣🤐😣😬😬😯😬😣😩😣😣🤯😮😣🤯😡😦😡😒😦🥱🙄😡😦😡😦😡🙄😢🥱😢🥱😒🥱🙄😢☺️☹️🥱😰😦😰😮👻🥵🌝🥵😴🌝🌝😴🤧🌚🌚😴🌝😵🤧😵🌜🌛😵😣😵🌜😵🌜🌚😵🌚🤒😴🌚😴🌚😴🌚😴🌚🥵🤮🤧🥵🌚😴👻🤑🤡🤑🤒🤑🤡🤑🤡🤡🤑👻😈👺🤑👻👻🤑🤒🤡🤑👺🤑🤡🤡🤑🤡🤑🤡🤑🤡🤑🤡🤑🤡🤑👺🤡🤑👺🤑🤡🤡🤑🤒🤑🤒🤯😮😮🤯😮🤯😮😮🥱
Wort don't waste ur money
Good
Wrost app ghante ka souda
All good but his app doesn't shows my all picture photos
excellent
Goid
SCAAAAAM! TOOK OUT MY MONEY WITHOUT PRIOR NOTICE!!!!
Good
gd
Fantastic
Scam
Ok
Good
Useless app
Very good program
its very bad app 🤮🤮🤮
Scam. 3 free day trial was selected and it ended up costing me £38. Do not download.
Nice
How can I stop the subscription?
goid
Best of all
This is a raw deal. Proceed with this app with caution.
Fake app. For editing
Great app easy to use
Nice 👍
Nice app!
Potang ina nyooooo
Pepar size problem 😡
Not working app
0 star if i could
This is a Scam! Do not sign for a free trial! They take the money automatically for a full year and won't re-fund you
Nice editor
Ok
Nice app
Download by mistake from kids but didn't money refund
Dont ever click the free trial it will deduct the whole 1year fee. I ask for a refund developer doesnt response at all i will edit this once the developer settle it to me my daughter accidentally click the trial. I Am still hoping for the refund because this was bought by a mistake. I hope Google will take action with this
Best for editing
downloading this app is absolutly bad descision
Awesome
Scammer app
Why charge for free trial
Thanks for the app so usefu
great app
This is very bad
Good
Great 😃👍
Hate it
Waste
Good app
Scam
Dope
Mst
Good
Outstanding
Good
Bad app
Nice
"On daily basis I received sms that i tried to subscribe it but in reality i didn't .. even i uninstalled it but I dont know how to unsubscribe it its really a scam,"
Not a good app don't install
Your private data is liked this application
Torpe
Good app
Good
very bad app
Nice
very bad
Good
How to refund my money ?
Easy to change the background. Love this.
Very bad app👎
Nice app
Wow
Waste app....
Very bad app
Thard ଥାର୍ଡ଼ class କ୍ଲାସ ଆପ୍ପ ବେକାର bekar
Ok
Nice
Scam I only tried Free Trial but they automatically charged and deducted the money from me for 1 year subscription 😡🤬🤬
"Be careful before download the app, hard to find the unsubscribe button. You might end up got charged."
Still observing
Simply best app
👍
Not recommended
Really time vast
Excellent app
It is the most stupid app
Good
worst app
Best ap
Es una buena y eficiente aplicación.
Totally time waste please don't waste your time in this app
Awesome
Awesome
Without paying money you can't use it. Waste of my data. I suggest all do not waste your data and money
Too many ads🤬🤬🤬
very bad wan t money
Ok
Good morning ❤️🌄
Good luck
"Awful, didn't get the work done hated it Waste of money"
Great
You have to pay
Not free
Worst
All good
Worst app. They try to cheat us to get money.
Ok can change background
Be careful with this app automatically i lost my money for nothing thank you.. n reminder to all... Do not connect any virtual payment to google play it'll automatically pay even though you set to password base . F u
Excellent ⭐⭐⭐⭐⭐⭐⭐
Awesome
OHHHH NOOO!!! BAKIT ANG GANDA NYA GQMITIN
Great
It worked for me at cost
Nic
Nice
Nice
Superrr
Dont waste your time.
Good
Nice
Ok
Awesome!
Please do not subscribeeeee
Just loved it.
V good
Very good
Good
Bloody hell... i also subscribed for free.. they charged me
Nice and easy
good app for me
Not useful
Its easy b/c not use befor
"Google kindly take note on this. Not a useful app, and without noticed charge you straight away. No refund option provided. Just noticed is from Hanoi...oh dear"
VERY VERY VERY EXPENSIVE
Yy
Paid app
this is very helpful 👌
Good and easy to use
Caution!! There is no free trial
I like the app is very accurate
Cheat
Cool
I want my money back I accidentally subscribe to this app it cost 1600 pesos please I need my money backkkkk
Zabardast app
It's very bad
Should give free try
Many usually app
Doesn't work properly waste of time
not good
Worst app.
good app
Good
Charged me right away even after using the 3 day trial. STAY AWAY
DO NOT BUY!! This is a scam. I clicked on 3 day trial to test to app but they charged me $57 for the whole year
Well well well
It's fine application
Great
Good good
Worst take money everyone's doing it for free
Nice app...found it useful
very good
Ok
Nice
Good to use
Payment option are crazyy ...
Nice
Every click there's an ad. Ads everywhere
Fraud application
